"Capítol","Text_Capítol","Article","Text_Article","Concepte","Text_Concepte","Subconcepte","Text_Subconcepte","Orgànic","Text_Orgànic","Àrees","Text_Àrees","Política","Text_política","Grup_de_programes","Text_Grup_de_programes","Programes","Text_Programes","Subprogrames","Text_Subprogrames","PREV.INICIAL","MODIF.PREVISIÓ","PREV.DEFINITIVA","DRETS_RECONEGUTS","DRETS_ANUL./CANC.","DRETS_LIQUIDATS","RECAPTAT_LIQUIDAT"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","391","MULTES","39191","Sancions de contractes","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","2.500,00","0,00","2.500,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","391","MULTES","39191","Sancions de contractes","0705","GERÈNCIA DE RECURSOS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","2.500,00","0,00","2.500,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","391","MULTES","39191","Sancions de contractes","0800","GERÈNCIA CULTURA.EDUCACIÓ.CIÈNCIA I COMU","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","2.500,00","0,00","2.500,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","391","MULTES","39192","Sancions incompliment Llei","0200","GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","267086.53","101204.01","165882.52","12258.34"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","391","MULTES","39192","Sancions incompliment Llei","0202","GERÈNCIA DE L'HABITATGE","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","0,00","0,00","0,00","53.000,00","0,00","53.000,00","2.100,00"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","391","MULTES","39192","Sancions incompliment Llei","0602","EIXAMPLE","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","0,00","0,00","0,00","1.001,00","0,00","1.001,00","1.001,00"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","391","MULTES","39192","Sancions incompliment Llei","0610","SANT MARTÍ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","0,00","0,00","0,00","10,00","10,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","392","RECARRECS D'APRESSAMENT","39200","Recàrrecs declaració extemporanea s.r.p.","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","680.000,00","0,00","680.000,00","440311.32","7.19","440304.13","440304.13"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","392","RECARRECS D'APRESSAMENT","39210","Recàrrec executiu","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10.510.000,00","0,00","10.510.000,00","7612317.74","47.04","7612270.7","7612270.7"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","392","RECARRECS D'APRESSAMENT","39211","Recàrrec apremi","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","3.239.000,00","0,00","3.239.000,00","2083656.36","25.39","2083630.97","2083630.97"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","393","INTERESSOS DE DEMORA","39300","Interessos de demora","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","8.020.990,00","0,00","8.020.990,00","5143792.93","184980.33","4958812.6","4388419.37"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","393","INTERESSOS DE DEMORA","39300","Interessos de demora","0705","GERÈNCIA DE RECURSOS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","396","INGRESSOS ACTUACIONS URBANÍSTIQUES","39612","Càrregues urbanístiques","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","500.000,00","0,00","500.000,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","397","APROFITAMENTS URBANÍSTICS","39700","Cessió per aprofitament urbanístic (10%)","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","1","Serveis públics bàsics","15","Habitatge i urbanisme","150","Administració General d'habtatge i urbanisme","1505","Patrimoni municipal d'urbanisme (ingressos)","15050","Patrimoni municipal d'urbanisme (ingress","2550070.48","0,00","2550070.48","3866963.27","0,00","3866963.27","2629712.51"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","398","INDEMNITZACIONS ASSEGURANCES NO DE VIDA","39800","Indemnitzacions Assegurances No de Vida","0200","GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","155.73","0,00","155.73","10830.55","0,00","10830.55","7562.83"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","398","INDEMNITZACIONS ASSEGURANCES NO DE VIDA","39800","Indemnitzacions Assegurances No de Vida","0400","GERÈNCIA D'ÀREA DE SEGURETAT I PREVENCIÓ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","0,00","0,00","0,00","1349.6","0,00","1349.6","1349.6"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","398","INDEMNITZACIONS ASSEGURANCES NO DE VIDA","39800","Indemnitzacions Assegurances No de Vida","0602","EIXAMPLE","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","2.73","0,00","2.73","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","398","INDEMNITZACIONS ASSEGURANCES NO DE VIDA","39800","Indemnitzacions Assegurances No de Vida","0603","SANTS-MONTJUÏC","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","0,00","0,00","0,00","12556.71","0,00","12556.71","9231.15"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","398","INDEMNITZACIONS ASSEGURANCES NO DE VIDA","39800","Indemnitzacions Assegurances No de Vida","0606","GRÀCIA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","5216.69","0,00","5216.69","5216.69"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","398","INDEMNITZACIONS ASSEGURANCES NO DE VIDA","39800","Indemnitzacions Assegurances No de Vida","0608","NOU BARRIS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","0,00","0,00","0,00","90676.26","0,00","90676.26","90676.26"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","398","INDEMNITZACIONS ASSEGURANCES NO DE VIDA","39800","Indemnitzacions Assegurances No de Vida","0610","SANT MARTÍ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","263.18","0,00","263.18","20101.89","0,00","20101.89","20101.89"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","398","INDEMNITZACIONS ASSEGURANCES NO DE VIDA","39800","Indemnitzacions Assegurances No de Vida","0703","GERÈNCIA PRESSUP I HISENDA-SERV.CENTRALS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","558.36","0,00","558.36","1468880.56","0,00","1468880.56","1468880.56"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","398","INDEMNITZACIONS ASSEGURANCES NO DE VIDA","39800","Indemnitzacions Assegurances No de Vida","0705","GERÈNCIA DE RECURSOS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","399","ALTRES INGRESSOS DIVERSOS","39900","Execucions subsidiàries","0500","GERÈNCIA D'ÀREA D'ECOLOGIA URBANA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","11995.54","0,00","11995.54","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","399","ALTRES INGRESSOS DIVERSOS","39900","Execucions subsidiàries","0502","GERÈNCIA MEDI AMBIENT I SERVEIS URBANS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","6717.56","0,00","6717.56","6717.56"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","399","ALTRES INGRESSOS DIVERSOS","39900","Execucions subsidiàries","0601","CIUTAT VELLA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","438348.14","25439.16","412908.98","1628.44"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","399","ALTRES INGRESSOS DIVERSOS","39900","Execucions subsidiàries","0602","EIXAMPLE","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","30879.26","0,00","30879.26","194.52"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","399","ALTRES INGRESSOS DIVERSOS","39900","Execucions subsidiàries","0603","SANTS-MONTJUÏC","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","6711.25","0,00","6711.25","2173.08"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","399","ALTRES INGRESSOS DIVERSOS","39900","Execucions subsidiàries","0604","LES CORTS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","399","ALTRES INGRESSOS DIVERSOS","39900","Execucions subsidiàries","0605","SARRIÀ-SANT GERVASI","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","15905.11","0,00","15905.11","2419.36","0,00","2419.36","2419.36"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","399","ALTRES INGRESSOS DIVERSOS","39900","Execucions subsidiàries","0606","GRÀCIA","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","0,00","0,00","0,00","0,00"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","399","ALTRES INGRESSOS DIVERSOS","39900","Execucions subsidiàries","0607","HORTA-GUINARDÓ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","13951.47","0,00","13951.47","3743.76","0,00","3743.76","3743.76"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","399","ALTRES INGRESSOS DIVERSOS","39900","Execucions subsidiàries","0608","NOU BARRIS","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","1073.56","0,00","1073.56","1073.56"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","399","ALTRES INGRESSOS DIVERSOS","39900","Execucions subsidiàries","0609","SANT ANDREU","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","9067.88","0,00","9067.88","1372.42","0,00","1372.42","1372.42"
"3","TAXES I ALTRES INGRESSOS","39","ALTRES INGRESSOS","399","ALTRES INGRESSOS DIVERSOS","39900","Execucions subsidiàries","0610","SANT MARTÍ","9","Actuacions de caràcter general","93","Administració financera i tributària","932","Gestió del sistema tributari","9321","Administració tributària i d'ingressos municipals","93219","Serveis d’ingressos","10,00","0,00","10,00","60976.91","0,00","60976.91","0,00"
